          x1          x2          x3     azimuth         dip         iRx
   1673.43750       0.00000000       250.000000               0           0         384
   1700.00000       0.00000000       250.000000               0           0         385
   1726.56250       0.00000000       250.000000               0           0         386
   1753.12500       0.00000000       250.000000               0           0         387
   1779.68750       0.00000000       250.000000               0           0         388
   1806.25000       0.00000000       250.000000               0           0         389
   1832.81250       0.00000000       250.000000               0           0         390
   1859.37500       0.00000000       250.000000               0           0         391
   1885.93750       0.00000000       250.000000               0           0         392
   1912.50000       0.00000000       250.000000               0           0         393
   1939.06250       0.00000000       250.000000               0           0         394
   1965.62500       0.00000000       250.000000               0           0         395
   1992.18750       0.00000000       250.000000               0           0         396
   2018.75000       0.00000000       250.000000               0           0         397
   2045.31250       0.00000000       250.000000               0           0         398
   2071.87500       0.00000000       250.000000               0           0         399
   2098.43750       0.00000000       250.000000               0           0         400
   2125.00000       0.00000000       250.000000               0           0         401
   2151.56250       0.00000000       250.000000               0           0         402
   2178.12500       0.00000000       250.000000               0           0         403
   2204.68750       0.00000000       250.000000               0           0         404
   2231.25000       0.00000000       250.000000               0           0         405
   2257.81250       0.00000000       250.000000               0           0         406
   2284.37500       0.00000000       250.000000               0           0         407
   2310.93750       0.00000000       250.000000               0           0         408
   2337.50000       0.00000000       250.000000               0           0         409
   2364.06250       0.00000000       250.000000               0           0         410
   2390.62500       0.00000000       250.000000               0           0         411
   2417.18750       0.00000000       250.000000               0           0         412
   2443.75000       0.00000000       250.000000               0           0         413
   2470.31250       0.00000000       250.000000               0           0         414
   2496.87500       0.00000000       250.000000               0           0         415
   2523.43750       0.00000000       250.000000               0           0         416
   2550.00000       0.00000000       250.000000               0           0         417
   2576.56250       0.00000000       250.000000               0           0         418
   2603.12500       0.00000000       250.000000               0           0         419
   2629.68750       0.00000000       250.000000               0           0         420
   2656.25000       0.00000000       250.000000               0           0         421
   2682.81250       0.00000000       250.000000               0           0         422
   2709.37500       0.00000000       250.000000               0           0         423
   2735.93750       0.00000000       250.000000               0           0         424
   2762.50000       0.00000000       250.000000               0           0         425
   2789.06250       0.00000000       250.000000               0           0         426
   2815.62500       0.00000000       250.000000               0           0         427
   2842.18750       0.00000000       250.000000               0           0         428
   2868.75000       0.00000000       250.000000               0           0         429
   2895.31250       0.00000000       250.000000               0           0         430
   2921.87500       0.00000000       250.000000               0           0         431
   2948.43750       0.00000000       250.000000               0           0         432
   2975.00000       0.00000000       250.000000               0           0         433
   3001.56250       0.00000000       250.000000               0           0         434
   3028.12500       0.00000000       250.000000               0           0         435
   3054.68750       0.00000000       250.000000               0           0         436
   3081.25000       0.00000000       250.000000               0           0         437
